scientificName,vernacularName,individualCount,stateProvince,locality,decimalLongitude,decimalLatitude,eventDate,eventTime,year,month,collectionCode,locationID,location
Trogon rufus,,1,San José,"Savegre Abajo San José, CR (9,43, -83,843)",-83.8443,9.43046,2019/08/27,,"2019","8",eBird,"1", Finca Esteban Cordero
Tinamus major,Tinamú Grande,1,CR-SJ,"Savegre Abajo San José, CR (9,43, -83,843)",-83.8442695,9.4304615,2019/08/27,07:19 AM,"2019","8",Biomonitoreo participativo,"1", Finca Esteban Cordero
Trogon massena,Trogón Coliplomizo,2,CR-SJ,"Savegre Abajo San José, CR (9,43, -83,843)",-83.8442695,9.4304615,2019/08/27,07:19 AM,"2019","8",Biomonitoreo participativo,"1", Finca Esteban Cordero
Trogon rufus,Trogón Cabeciverde,1,CR-SJ,"Savegre Abajo San José, CR (9,43, -83,843)",-83.8442695,9.4304615,2019/08/27,07:19 AM,"2019","8",Biomonitoreo participativo,"1", Finca Esteban Cordero
Pharomachrus mocinno,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/08/31,,"2019","8",eBird,"7", Finca de Errol Salazar
Chamaepetes unicolor,,2,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/08/31,,"2019","8",eBird,"7", Finca de Errol Salazar
Myadestes melanops,,1,San José,San Gerardo De Rivas,-83.5847,9.4703,2019/09/01,,"2019","9",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/09/01,,"2019","9",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,3,San José,"Unión - Fátima - Zapotal, San José, CR (9,332, -83,502)",-83.5021,9.33219,2019/09/01,,"2019","9",eBird,"11", Sendero Zaddy
Myadestes melanops,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/09/01,,"2019","9",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,6,San José,"Los Ángeles de Páramo, San José, CR (9,479, -83,801)",-83.8008,9.47873,2019/09/01,,"2019","9",eBird,"3", Finca de Andrey y Sonia
Myadestes melanops,Solitario Carinegro,6,CR-SJ,"Los Ángeles de Páramo, San José, CR (9,479, -83,801)",-83.800847,9.4787304,2019/09/01,07:30 AM,"2019","9",Biomonitoreo participativo,"3", Finca de Andrey y Sonia
Ortalis cinereiceps,,1,Puntarenas,"Biolley, Provincia de Puntarenas, CR (9,034, -83,042)",-83.0487,9.02524,2019/09/07,,"2019","9",eBird,"21", Sendero 1
Trogon caligatus,,1,Puntarenas,"Biolley, Provincia de Puntarenas, CR (9,034, -83,042)",-83.0487,9.02524,2019/09/07,,"2019","9",eBird,"21", Sendero 1
Ortalis cinereiceps,,5,Puntarenas,La Luchita de Potrero Grande,-83.1176,9.08689,2019/09/07,,"2019","9",eBird,"19", Sendero Parcelas
Ortalis cinereiceps,Chachalaca Cabecigrís,5,CR-P,La Luchita de Potrero Grande,-83.1176229,9.0868886,2019/09/07,01:37 PM,"2019","9",Biomonitoreo participativo,"19", Sendero Parcelas
Ortalis cinereiceps,Chachalaca Cabecigrís,1,CR-P,"Biolley, Provincia de Puntarenas, CR (9,034, -83,042)",-83.0486868,9.0252436,2019/09/07,06:05 AM,"2019","9",Biomonitoreo participativo,"21", Sendero 1
Trogon caligatus,Trogón Violáceo,1,CR-P,"Biolley, Provincia de Puntarenas, CR (9,034, -83,042)",-83.0486868,9.0252436,2019/09/07,06:05 AM,"2019","9",Biomonitoreo participativo,"21", Sendero 1
Ortalis cinereiceps,,7,Puntarenas,Santa María de Brunka,-83.3704,9.27868,2019/09/08,,"2019","9",eBird,"16", Ruta las aves
Myadestes melanops,,1,San José,"Unión - Fátima - Zapotal, San José, CR (9,332, -83,502)",-83.5021,9.33219,2019/09/08,,"2019","9",eBird,"11", Sendero Zaddy
Chamaepetes unicolor,,1,San José,"Unión - Fátima - Zapotal, San José, CR (9,332, -83,502)",-83.5021,9.33219,2019/09/08,,"2019","9",eBird,"11", Sendero Zaddy
Ortalis cinereiceps,Chachalaca Cabecigrís,7,CR-P,Santa María de Brunka,-83.370434,9.2786827,2019/09/08,05:51 AM,"2019","9",Biomonitoreo participativo,"16", Ruta las aves
Myadestes melanops,,1,San José,"Seleccionado automáticamente-9,473, -83,576",-83.5759,9.47301,2019/09/14,,"2019","9",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,2,San José,San Gerardo de Rivas,-83.5998,9.46468,2019/09/16,,"2019","9",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,2,San José,Sendero Principal Cerro Chirripó,-83.585,9.468,2019/09/18,,"2019","9",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,4,San José,La Chuma,-83.5835,9.4705,2019/09/21,,"2019","9",eBird,"10", Reserva Cloud Bridge
Crypturellus soui,,1,Puntarenas,"Tres Colinas, Provincia de Puntarenas, CR (9,12, -83,068)",-83.0684,9.11981,2019/09/22,,"2019","9",eBird,"20", Sendero Huacas
Myadestes melanops,,3,San José,"Unión - Fátima - Zapotal, San José, CR (9,332, -83,502)",-83.5021,9.33219,2019/09/22,,"2019","9",eBird,"11", Sendero Zaddy
Penelope purpurascens,,1,Puntarenas,"Tres Colinas, Provincia de Puntarenas, CR (9,12, -83,068)",-83.0684,9.11981,2019/09/22,,"2019","9",eBird,"20", Sendero Huacas
Trogon collaris,,1,San José,"Unión - Fátima - Zapotal, San José, CR (9,332, -83,502)",-83.5021,9.33219,2019/09/22,,"2019","9",eBird,"11", Sendero Zaddy
Myadestes melanops,,4,Puntarenas,"Tres Colinas, Provincia de Puntarenas, CR (9,12, -83,068)",-83.0684,9.11981,2019/09/22,,"2019","9",eBird,"20", Sendero Huacas
Crypturellus soui,Tinamú Chico,1,CR-P,"Tres Colinas, Provincia de Puntarenas, CR (9,12, -83,068)",-83.0683574,9.11981,2019/09/22,06:11 AM,"2019","9",Biomonitoreo participativo,"20", Sendero Huacas
Penelope purpurascens,Pava Crestada,1,CR-P,"Tres Colinas, Provincia de Puntarenas, CR (9,12, -83,068)",-83.0683574,9.11981,2019/09/22,06:11 AM,"2019","9",Biomonitoreo participativo,"20", Sendero Huacas
Myadestes melanops,Solitario Carinegro,4,CR-P,"Tres Colinas, Provincia de Puntarenas, CR (9,12, -83,068)",-83.0683574,9.11981,2019/09/22,06:11 AM,"2019","9",Biomonitoreo participativo,"20", Sendero Huacas
Ortalis cinereiceps,,5,San José,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.6033,9.46087,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,,1,San José,"242, Pérez Zeledón CR-San José (9,4608,-83,6032)",-83.6032,9.46081,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,3,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,5,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,2,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.6033,9.46087,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Procnias tricarunculatus,,1,San José,"5 oct. 2019 10:35 a. m.-9.47, -83.584",-83.5844,9.46975,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,2,San José,"San Jerónimo, San José, CR (9,341, -83,504)",-83.5031,9.34375,2019/10/05,,"2019","10",eBird,"11", Sendero Zaddy
Myadestes melanops,,3,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.6033,9.46087,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Crypturellus soui,,1,San José,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.6033,9.46087,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Myadestes melanops,,1,San José,"San GerardoRivas, San José, CR (9.468, -83.571)",-83.5714,9.46808,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,3,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,5,San José,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.6033,9.46087,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Crypturellus soui,,1,San José,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.6033,9.46087,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Trogon collaris,,1,San José,"San GerardoRivas, San José, CR (9.468, -83.571)",-83.5714,9.46808,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,5,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Crypturellus soui,,1,San José,"HOTEL DE MONTAÑA EL PELICANO San Gerardo, Rivas, San José, CR (9,461, -83,604)",-83.604,9.46083,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Myadestes melanops,,3,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,2,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,"(9,472, -83,578)",-83.5779,9.47244,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,"5 oct. 2019 10:35 a. m.-9.47, -83.584",-83.5844,9.46975,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,3,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,5,San José,"HOTEL DE MONTAÑA EL PELICANO San Gerardo, Rivas, San José, CR (9,461, -83,604)",-83.604,9.46083,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,,1,San José,"HOTEL DE MONTAÑA EL PELICANO San Gerardo, Rivas, San José, CR (9,461, -83,604)",-83.604,9.46083,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Crypturellus soui,,1,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,"5 oct. 2019 10:35 a. m.-9.47, -83.584",-83.5844,9.46975,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,3,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,2,San José,"San Jerónimo, San José, CR (9,341, -83,504)",-83.5031,9.34375,2019/10/05,,"2019","10",eBird,"11", Sendero Zaddy
Crypturellus soui,,1,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,5,San José,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.6033,9.46087,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Crypturellus soui,,1,San José,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.6033,9.46087,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Trogon collaris,,1,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.6033,9.46087,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Trogon collaris,,1,San José,"San Jerónimo, San José, CR (9,341, -83,504)",-83.5031,9.34375,2019/10/05,,"2019","10",eBird,"11", Sendero Zaddy
Trogon collaris,,1,San José,"(9,472, -83,578)",-83.5779,9.47244,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,"San GerardoRivas, San José, CR (9.468, -83.571)",-83.5714,9.46808,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Crypturellus soui,,1,San José,"242, Pérez Zeledón CR-San José (9,4608,-83,6032)",-83.6032,9.46081,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Crypturellus soui,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Crypturellus soui,,1,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,4,San José,Herradura-Pis Pis,-83.6012,9.46377,2019/10/05,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,1,San José,"(9,472, -83,578)",-83.5779,9.47244,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,"5 oct. 2019 10:35 a. m.-9.47, -83.584",-83.5844,9.46975,2019/10/05,,"2019","10",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,Solitario Carinegro,2,CR-SJ,"San Jerónimo, San José, CR (9,341, -83,504)",-83.5031001,9.3437449,2019/10/05,05:47 AM,"2019","10",Biomonitoreo participativo,"11", Sendero Zaddy
Crypturellus soui,Tinamú Chico,1,CR-SJ,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.603331,9.460875,2019/10/05,05:57 AM,"2019","10",Biomonitoreo participativo,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,Chachalaca Cabecigrís,5,CR-SJ,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.603331,9.460875,2019/10/05,05:57 AM,"2019","10",Biomonitoreo participativo,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,Pava Negra,1,CR-SJ,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",-83.603331,9.460875,2019/10/05,05:57 AM,"2019","10",Biomonitoreo participativo,"9", Camino San Gerardo Los Ángeles
Crypturellus soui,Tinamú Chico,1,CR-SJ,PN Chirripó -- Entrance to the park trail,-83.5846522,9.4693282,2019/10/05,06:15 AM,"2019","10",Biomonitoreo participativo,"10", Reserva Cloud Bridge
Ortalis cinereiceps,Chachalaca Cabecigrís,3,CR-SJ,PN Chirripó -- Entrance to the park trail,-83.5846522,9.4693282,2019/10/05,06:15 AM,"2019","10",Biomonitoreo participativo,"10", Reserva Cloud Bridge
Myadestes melanops,Solitario Carinegro,3,CR-SJ,PN Chirripó -- Entrance to the park trail,-83.5846522,9.4693282,2019/10/05,06:15 AM,"2019","10",Biomonitoreo participativo,"10", Reserva Cloud Bridge
Ortalis cinereiceps,Chachalaca Cabecigrís,5,CR-SJ,PN Chirripó -- Entrance to the park trail,-83.5846522,9.4693282,2019/10/05,06:30 AM,"2019","10",Biomonitoreo participativo,"10", Reserva Cloud Bridge
Chamaepetes unicolor,Pava Negra,2,CR-SJ,PN Chirripó -- Entrance to the park trail,-83.5846522,9.4693282,2019/10/05,06:30 AM,"2019","10",Biomonitoreo participativo,"10", Reserva Cloud Bridge
Trogon collaris,Trogón Collarejo,1,CR-SJ,PN Chirripó -- Entrance to the park trail,-83.5846522,9.4693282,2019/10/05,06:30 AM,"2019","10",Biomonitoreo participativo,"10", Reserva Cloud Bridge
Trogon collaris,Trogón Collarejo,1,CR-SJ,"San Jerónimo, San José, CR (9,341, -83,504)",-83.5031001,9.3437449,2019/10/05,07:56 AM,"2019","10",Biomonitoreo participativo,"11", Sendero Zaddy
Myadestes melanops,Solitario Carinegro,2,CR-SJ,"San Jerónimo, San José, CR (9,341, -83,504)",-83.5031001,9.3437449,2019/10/05,07:56 AM,"2019","10",Biomonitoreo participativo,"11", Sendero Zaddy
Myadestes melanops,,1,San José,"Ruta 242 San Gerardo, Rivas, San José, CR (9,466, -83,597)",-83.5966,9.46609,2019/10/06,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,6,San José,"Ruta 242 San Gerardo, Rivas, San José, CR (9,466, -83,597)",-83.5966,9.46609,2019/10/06,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,6,San José,"Ruta 242 San Gerardo, Rivas, San José, CR (9,467, -83,597)",-83.597,9.46735,2019/10/06,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Trogon collaris,,1,San José,"Ruta 242 San Gerardo, Rivas, San José, CR (9,467, -83,597)",-83.597,9.46735,2019/10/06,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Myadestes melanops,,1,San José,"Ruta 242 San Gerardo, Rivas, San José, CR (9,467, -83,597)",-83.597,9.46735,2019/10/06,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Myadestes melanops,,1,San José,Gavilan Trail,-83.5745,9.46892,2019/10/07,,"2019","10",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Gavilan Trail,-83.5745,9.46892,2019/10/07,,"2019","10",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/10/15,,"2019","10",eBird,"7", Finca de Errol Salazar
Myadestes melanops,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/10/15,,"2019","10",eBird,"7", Finca de Errol Salazar
Ortalis cinereiceps,,3,San José,San Gerardo de Rivas,-83.5998,9.46468,2019/10/18,,"2019","10",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,7,Puntarenas,La Luchita de Potrero Grande,-83.1176,9.08689,2019/10/19,,"2019","10",eBird,"19", Sendero Parcelas
Ortalis cinereiceps,Chachalaca Cabecigrís,7,CR-P,La Luchita de Potrero Grande,-83.1176229,9.0868886,2019/10/19,06:38 AM,"2019","10",Biomonitoreo participativo,"19", Sendero Parcelas
Pharomachrus mocinno,,2,San José,"Finca Seis Ancestros 20 oct. 2019 10:16 a.m.-9,531, -83,714",-83.7141,9.5306,2019/10/20,,"2019","10",eBird,"7", Finca de Errol Salazar
Trogon collaris,,1,San José,"Finca Seis Ancestros 20 oct. 2019 10:16 a.m.-9,531, -83,714",-83.7141,9.5306,2019/10/20,,"2019","10",eBird,"7", Finca de Errol Salazar
Pharomachrus mocinno,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/10/20,,"2019","10",eBird,"7", Finca de Errol Salazar
Pharomachrus mocinno,Quetzal,2,CR-SJ,"Finca Seis Ancestros 20 oct. 2019 10:16 a.m.  9,531, -83,714",-83.7140993,9.5306001,2019/10/20,06:44 AM,"2019","10",Biomonitoreo participativo,"7", Finca de Errol Salazar
Trogon collaris,Trogón Collarejo,1,CR-SJ,"Finca Seis Ancestros 20 oct. 2019 10:16 a.m.  9,531, -83,714",-83.7140993,9.5306001,2019/10/20,06:44 AM,"2019","10",Biomonitoreo participativo,"7", Finca de Errol Salazar
Myadestes melanops,Solitario Carinegro,2,CR-SJ,"Finca Seis Ancestros 20 oct. 2019 10:16 a.m.  9,531, -83,714",-83.7140993,9.5306001,2019/10/20,06:44 AM,"2019","10",Biomonitoreo participativo,"7", Finca de Errol Salazar
Myadestes melanops,,2,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/10/23,,"2019","10",eBird,"7", Finca de Errol Salazar
Myadestes melanops,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/11/04,,"2019","11",eBird,"7", Finca de Errol Salazar
Trogon collaris,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/11/04,,"2019","11",eBird,"7", Finca de Errol Salazar
Trogon collaris,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/11/05,,"2019","11",eBird,"7", Finca de Errol Salazar
Myadestes melanops,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/11/05,,"2019","11",eBird,"7", Finca de Errol Salazar
Pharomachrus mocinno,,1,San José,El Jilguero Trail,-83.5772,9.46632,2019/11/06,,"2019","11",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,El Jilguero Trail,-83.5772,9.46632,2019/11/06,,"2019","11",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,1,Puntarenas,"8 nov. 2019 12:57 p. m.-9,249, -83,38",-83.38,9.24941,2019/11/07,,"2019","11",eBird,"14", Guadalajara
Myadestes melanops,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/11/11,,"2019","11",eBird,"7", Finca de Errol Salazar
Trogon collaris,,1,San José,Rio Point Count 17,-83.5701,9.47351,2019/11/13,,"2019","11",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,Rio Point Count 17,-83.5701,9.47351,2019/11/13,,"2019","11",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,2,San José,Between Point 5 and 3,-83.5693,9.46689,2019/11/14,,"2019","11",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/11/17,,"2019","11",eBird,"7", Finca de Errol Salazar
Myadestes melanops,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/11/17,,"2019","11",eBird,"7", Finca de Errol Salazar
Myadestes melanops,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/11/17,,"2019","11",eBird,"7", Finca de Errol Salazar
Myadestes melanops,Solitario Carinegro,1,CR-SJ,"Carretera Interamericana, km 103  San José, CR (9,534, -83,705)",-83.7046332,9.5338151,2019/11/17,06:58 AM,"2019","11",Biomonitoreo participativo,"7", Finca de Errol Salazar
Myadestes melanops,,2,San José,La Chuma,-83.5835,9.4705,2019/11/18,,"2019","11",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,2,San José,La Chuma,-83.5835,9.4705,2019/11/18,,"2019","11",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,"Carretera Interamericana, km 103 San José, CR (9,534, -83,705)",-83.7046,9.53382,2019/11/25,,"2019","11",eBird,"7", Finca de Errol Salazar
